Geneid	Samtools sort on data 91
AT1G46336	0
AT1G46408	0
AT1G09495	0
AT1G46480	7
AT1G46552	0
AT1G46554	183
AT1G46624	0
AT1G46696	1
AT1G46768	199
AT1G46840	0
AT1G46912	0
AT1G46984	0
AT1G47056	593
AT1G07317	0
AT1G47128	22361
AT1G47130	12
AT1G07323	128
AT1G47200	815
AT1G47210	59
AT1G47220	0
AT1G47230	153
AT1G47240	342
AT1G07327	0
AT1G07333	0
AT1G07337	0
AT1G07343	0
AT1G47250	79
AT1G47260	1765
AT1G47265	0
AT1G47270	393
AT1G47271	0
AT1G47278	251
AT1G47280	0
AT1G47290	319
AT1G47300	0
AT1G07347	0
AT1G47310	929
AT1G47317	0
AT1G07353	0
AT1G47320	0
AT1G47330	670
AT1G47340	69
AT1G47350	0
AT1G47360	0
AT1G47370	49
AT1G47380	157
AT1G47389	0
AT1G47390	0
AT1G47395	0
AT1G47400	0
AT1G07357	0
AT1G07367	0
AT1G47405	0
AT1G09505	0
AT1G07373	0
AT1G47410	40
AT1G47420	2992
AT1G47430	0
AT1G47435	0
AT1G47440	5
AT1G47450	0
AT1G47460	0
AT1G47465	0
AT1G47470	0
AT1G47480	341
AT1G47485	0
AT1G47490	1038
AT1G47495	0
AT1G47497	0
AT1G47500	648
AT1G47510	59
AT1G07383	0
AT1G47520	19
AT1G47530	2062
AT1G47540	0
AT1G47550	1381
AT1G47560	64
AT1G47565	222
AT1G47570	426
AT1G07393	0
AT1G47578	9
AT1G47580	304
AT1G47590	0
AT1G47595	0
AT1G47600	0
AT1G47603	11
AT1G07397	0
AT1G07407	1
AT1G47606	0
AT1G47610	0
AT1G47620	0
AT1G47625	0
AT1G47630	0
AT1G47640	629
AT1G47650	0
AT1G47655	39
AT1G47657	0
AT1G47660	0
AT1G47670	137
AT1G47680	0
AT1G47690	0
AT1G47695	0
AT1G47700	0
AT1G47705	0
AT1G47710	1128
AT1G47720	105
AT1G47730	0
AT1G47740	504
AT1G47750	346
AT1G47760	0
AT1G47765	0
AT1G07413	0
AT1G09515	0
AT1G09525	0
AT1G09535	0
AT1G09545	0
AT1G09555	0
AT1G07417	0
AT1G07423	0
AT1G07437	0
AT1G07433	0
AT1G47770	0
AT1G47780	0
AT1G07443	0
AT1G47783	0
AT1G47786	0
AT1G47790	0
AT1G47800	0
AT1G47810	0
AT1G07447	0
AT1G47813	0
AT1G47816	0
AT1G47820	96
AT1G47830	587
AT1G47840	18
AT1G47860	87
AT1G47845	0
AT1G47870	153
AT1G47880	16
AT1G47885	0
AT1G47890	274
AT1G47900	164
AT1G47910	0
AT1G47915	0
AT1G47920	0
AT1G47930	1
AT1G47940	0
AT1G07453	0
AT1G47950	1
AT1G47960	803
AT1G47970	1431
AT1G47980	2
AT1G07457	0
AT1G07463	0
AT1G47990	0
AT1G48000	57
AT1G48010	0
AT1G48020	1
AT1G48030	4200
AT1G48040	106
AT1G48050	429
AT1G48060	3
AT1G48070	0
AT1G48080	0
AT1G48090	4980
AT1G48095	0
AT1G09565	0
AT1G07467	0
AT1G09585	0
AT1G48100	4
AT1G07477	0
AT1G48110	981
AT1G48120	395
AT1G48130	0
AT1G48140	129
AT1G48145	0
AT1G48150	0
AT1G48160	456
AT1G48170	279
AT1G48175	164
AT1G48180	0
AT1G48190	0
AT1G48195	0
AT1G48200	96
AT1G48210	1309
AT1G48220	0
AT1G48230	430
AT1G48240	178
AT1G48250	0
AT1G48260	150
AT1G48267	0
AT1G48268	0
AT1G48270	110
AT1G48280	290
AT1G07483	0
AT1G48290	0
AT1G48285	0
AT1G48300	8219
AT1G48310	386
AT1G48315	12
AT1G48320	0
AT1G48325	0
AT1G48330	26
AT1G48340	0
AT1G48350	1081
AT1G48355	0
AT1G48360	246
AT1G48370	200
AT1G48380	230
AT1G48390	22
AT1G48400	3
AT1G48405	0
AT1G48410	3087
AT1G48420	1910
AT1G48422	0
AT1G48430	1781
AT1G48440	980
AT1G48450	2849
AT1G48460	177
AT1G07487	0
AT1G48470	0
AT1G48480	96
AT1G48490	2284
AT1G48500	6
AT1G48510	0
AT1G48520	902
AT1G48530	1
AT1G48540	1405
AT1G48550	301
AT1G48560	12
AT1G48570	435
AT1G48580	9
AT1G07493	0
AT1G48590	0
AT1G07497	0
AT1G48600	3234
AT1G48605	69
AT1G48610	175
AT1G48620	1897
AT1G48625	0
AT1G48630	437
AT1G48635	481
AT1G48640	1
AT1G48650	1189
AT1G48660	0
AT1G48670	0
AT1G48680	0
AT1G48690	0
AT1G48698	0
AT1G48700	0
AT1G48710	0
AT1G48720	0
AT1G48725	0
AT1G48730	0
AT1G48740	1
AT1G48742	0
AT1G48745	65
AT1G07503	0
AT1G48760	788
AT1G48750	0
AT1G48770	85
AT1G48780	62
AT1G48790	1832
AT1G48800	0
AT1G48810	0
AT1G48820	0
AT1G48830	1258
AT1G48840	540
AT1G48850	2920
AT1G48860	780
AT1G48870	16
AT1G07507	0
AT1G48880	70
AT1G48890	1
AT1G48900	1604
AT1G48910	0
AT1G48912	0
AT1G48920	8483
AT1G48930	0
AT1G48940	0
AT1G48950	413
AT1G48953	0
AT1G07513	0
AT1G48960	159
AT1G48970	690
AT1G07517	4
AT1G48980	5
AT1G48990	0
AT1G49000	968
AT1G07523	0
AT1G49005	1
AT1G07527	0
AT1G49010	229
AT1G49015	0
AT1G49020	0
AT1G49030	0
AT1G49032	2217
AT1G49040	1437
AT1G49050	1726
AT1G49060	0
AT1G49070	0
AT1G49080	0
AT1G49090	0
AT1G49100	0
AT1G49110	0
AT1G49120	0
AT1G49130	889
AT1G49140	959
AT1G49150	0
AT1G49160	207
AT1G49170	140
AT1G49180	229
AT1G07533	0
AT1G49190	0
AT1G49200	11
AT1G49205	0
AT1G49210	53
AT1G49220	0
AT1G49225	0
AT1G49230	193
AT1G49240	5344
AT1G49245	52
AT1G49250	0
AT1G07537	0
AT1G49260	0
AT1G49270	0
AT1G49280	0
AT1G49290	0
AT1G49300	1939
AT1G49310	30
AT1G49320	19
AT1G49330	1
AT1G49340	1621
AT1G49350	257
AT1G07543	5
AT1G49360	236
AT1G07547	4
AT1G07553	0
AT1G07557	0
AT1G49370	14
AT1G49380	715
AT1G49390	2
AT1G49400	251
AT1G49405	4
AT1G49410	418
AT1G49420	0
AT1G49430	103
AT1G49435	0
AT1G49440	0
AT1G49450	77
AT1G49460	0
AT1G49470	359
AT1G49475	23
AT1G49480	1215
AT1G49490	149
AT1G49500	6080
AT1G49510	349
AT1G49520	149
AT1G49530	22
AT1G07563	0
AT1G49540	341
AT1G07567	0
AT1G49550	0
AT1G49560	156
AT1G49570	0
AT1G49580	78
AT1G49590	465
AT1G49600	883
AT1G49610	8
AT1G07573	0
AT1G49620	13
AT1G49630	451
AT1G49640	3
AT1G49650	171
AT1G49660	253
AT1G49670	1598
AT1G49680	0
AT1G49690	0
AT1G07577	0
AT1G49700	10
AT1G49710	1111
AT1G09595	6
AT1G49715	0
AT1G07583	0
AT1G49720	1455
AT1G07587	7
AT1G49730	279
AT1G49740	181
AT1G49750	8544
AT1G49760	1486
AT1G49770	0
AT1G07593	0
AT1G49780	474
AT1G07597	0
AT1G49790	3
AT1G49800	0
AT1G49810	0
AT1G49820	1340
AT1G49830	0
AT1G49832	13
AT1G49840	219
AT1G49850	463
AT1G49860	0
AT1G49870	4
AT1G49880	75
AT1G49890	266
AT1G49900	31
AT1G49910	5
AT1G49920	1
AT1G49930	0
AT1G49938	0
AT1G49940	9
AT1G49952	1
AT1G49950	930
AT1G49960	2
AT1G49970	8847
AT1G49975	472
AT1G49980	355
AT1G49990	42
AT1G50000	90
AT1G50010	838
AT1G07603	0
AT1G50020	665
AT1G07607	20
AT1G50030	2395
AT1G50040	122
AT1G50050	0
AT1G50055	100
AT1G07613	0
AT1G50060	0
AT1G50070	0
AT1G50080	0
AT1G50090	0
AT1G50100	0
AT1G50110	2
AT1G50120	621
AT1G50130	0
AT1G50140	937
AT1G50160	0
AT1G50170	560
AT1G50180	165
AT1G50190	4
AT1G50200	5530
AT1G50210	0
AT1G50220	0
AT1G50240	35
AT1G50250	4106
AT1G50260	255
AT1G50270	64
AT1G50280	89
AT1G50290	113
AT1G50300	365
AT1G07617	0
AT1G50310	12
AT1G50320	3261
AT1G50325	0
AT1G07623	0
AT1G07627	0
AT1G50330	0
AT1G50340	0
AT1G50350	5
AT1G50360	855
AT1G50370	1031
AT1G50380	925
AT1G50390	1
AT1G50400	81
AT1G50410	1171
AT1G50420	393
AT1G50430	2501
AT1G50440	675
AT1G07633	0
AT1G07637	4
AT1G50450	382
AT1G50460	260
AT1G50470	0
AT1G50480	7646
AT1G50490	59
AT1G50500	1167
AT1G50510	508
AT1G50520	103
AT1G50530	0
AT1G50550	3
AT1G50560	12
AT1G07647	0
AT1G50570	1472
AT1G07653	2
AT1G50575	128
AT1G50580	3
AT1G50590	47
AT1G50600	2435
AT1G50610	0
AT1G50620	442
AT1G50630	106
AT1G07657	0
AT1G50640	1208
AT1G50650	0
AT1G50660	981
AT1G50659	0
AT1G07663	0
AT1G50670	692
AT1G50680	0
AT1G50690	0
AT1G50700	111
AT1G07667	0
AT1G50710	222
AT1G50720	0
AT1G07673	0
AT1G50730	726
AT1G50732	182
AT1G50735	0
AT1G50740	595
AT1G50745	39
AT1G50750	38
AT1G07683	0
AT1G50760	1
AT1G50770	0
AT1G50780	1
AT1G50790	44
AT1G50820	0
AT1G50810	0
AT1G50830	9
AT1G50840	1166
AT1G50850	0
AT1G50860	0
AT1G50870	0
AT1G50880	0
AT1G50890	155
AT1G50900	320
AT1G07693	2
AT1G50910	72
AT1G07697	4
AT1G50920	3053
AT1G50930	0
AT1G50940	452
AT1G07703	0
AT1G50950	234
AT1G07707	0
AT1G50960	0
AT1G50970	197
AT1G50980	0
AT1G50990	0
AT1G51000	0
AT1G51010	0
AT1G51020	0
AT1G51030	1
AT1G51035	0
AT1G51040	0
AT1G51050	0
AT1G51055	0
AT1G51060	191
AT1G51070	197
AT1G51080	185
AT1G51085	0
AT1G51090	138
AT1G51100	247
AT1G51110	1627
AT1G51120	0
AT1G51130	99
AT1G51140	297
AT1G51150	0
AT1G51160	684
AT1G51170	118
AT1G07717	0
AT1G07723	0
AT1G51172	0
AT1G51175	0
AT1G51190	0
AT1G51200	6968
AT1G51210	0
AT1G51220	0
AT1G51230	0
AT1G51240	0
AT1G51250	0
AT1G51260	0
AT1G51270	1536
AT1G51290	1
AT1G51300	0
AT1G51310	555
AT1G51320	0
AT1G07727	0
AT1G51330	0
AT1G51340	474
AT1G51350	606
AT1G51355	4
AT1G51360	322
AT1G51370	146
AT1G51380	50
AT1G51390	259
AT1G07733	0
AT1G51400	1
AT1G07737	0
AT1G51402	0
AT1G07743	16
AT1G51405	9
AT1G51410	0
AT1G51420	0
AT1G51430	204
AT1G51440	104
AT1G51450	215
AT1G51460	0
AT1G51470	0
AT1G51480	1
AT1G51490	0
AT1G51500	3638
AT1G51510	1157
AT1G51520	73
AT1G51530	3
AT1G51538	2
AT1G51540	201
AT1G51550	202
AT1G07753	0
AT1G51560	571
AT1G51570	3086
AT1G51580	310
AT1G51590	998
AT1G07757	0
AT1G51600	334
AT1G51610	1052
AT1G51620	339
AT1G51630	514
AT1G51645	12
AT1G51640	0
AT1G51650	1460
AT1G51660	546
AT1G51670	13
AT1G51680	3490
AT1G51690	2097
AT1G07763	0
AT1G51700	1217
AT1G51710	1403
AT1G51720	859
AT1G51730	841
AT1G51740	351
AT1G51745	322
AT1G51750	0
AT1G51760	2301
AT1G51770	1
AT1G51780	8
AT1G51790	2553
AT1G51800	3934
AT1G51802	0
AT1G51805	9205
AT1G51810	0
AT1G07767	0
AT1G51820	360
AT1G51823	0
AT1G51830	1
AT1G51840	0
AT1G51850	1295
AT1G51860	1037
AT1G51870	0
AT1G51880	0
AT1G51890	4702
AT1G51900	1
AT1G51910	0
AT1G51913	3
AT1G51915	7
AT1G51920	114
AT1G51930	4
AT1G51940	767
AT1G07773	0
AT1G51950	517
AT1G51960	3
AT1G51965	245
AT1G51970	0
AT1G51980	4241
AT1G51990	0
AT1G52000	921
AT1G52010	0
AT1G52020	0
AT1G52030	39
AT1G52040	199
AT1G07777	0
AT1G52050	0
AT1G52060	0
AT1G52070	0
AT1G52080	122
AT1G52085	0
AT1G07783	0
AT1G52087	0
AT1G52090	0
AT1G52100	0
AT1G52110	8
AT1G52120	0
AT1G52130	0
AT1G52140	123
AT1G52150	471
AT1G52155	56
AT1G52160	364
AT1G52170	0
AT1G52180	0
AT1G07787	0
AT1G52185	0
AT1G07793	2
AT1G52190	741
AT1G52191	0
AT1G52200	5607
AT1G52210	0
AT1G52211	0
AT1G52220	6646
AT1G52230	13214
AT1G52240	90
AT1G52245	3
AT1G52260	213
AT1G52270	23
AT1G52280	288
AT1G52290	927
AT1G52300	2053
AT1G52310	507
AT1G52315	45
AT1G52320	1328
AT1G52325	0
AT1G52330	2
AT1G52340	105
AT1G07803	0
AT1G52342	546
AT1G52343	0
AT1G52347	377
AT1G52350	0
AT1G52360	2984
AT1G52370	303
AT1G52380	815
AT1G52390	0
AT1G52400	846
AT1G52410	525
AT1G52415	0
AT1G52420	2076
AT1G52430	6
AT1G52440	0
AT1G52450	25
AT1G52460	0
AT1G52470	0
AT1G52490	0
AT1G52495	0
AT1G52500	252
AT1G52510	958
AT1G07807	0
AT1G52520	308
AT1G52530	4
AT1G07813	0
AT1G52540	251
AT1G52550	111
AT1G52560	3
AT1G52565	7
AT1G52570	62
AT1G52580	0
AT1G07823	0
AT1G52590	419
AT1G52600	1210
AT1G52603	0
AT1G07827	0
AT1G52610	0
AT1G07833	0
AT1G52615	0
AT1G52618	53
AT1G52620	157
AT1G52630	186
AT1G52640	20
AT1G52650	18
AT1G07837	0
AT1G52660	0
AT1G52670	675
AT1G52680	0
AT1G52690	0
AT1G52695	0
AT1G52696	0
AT1G52700	13
AT1G52710	199
AT1G52720	183
AT1G52730	671
AT1G52740	1651
AT1G52750	2
AT1G52760	1115
AT1G52770	30
AT1G52780	1967
AT1G52790	3
AT1G52800	193
AT1G52810	13
AT1G52820	25
AT1G52825	81
AT1G52827	39
AT1G52830	2
AT1G52840	0
AT1G52850	0
AT1G52857	0
AT1G52855	98
AT1G52860	0
AT1G52870	9062
AT1G52880	853
AT1G52890	673
AT1G07843	0
AT1G52900	0
AT1G52905	107
AT1G52910	0
AT1G07847	0
AT1G52920	16
AT1G52930	359
AT1G52940	0
AT1G52942	0
AT1G52950	0
AT1G52960	0
AT1G52970	0
AT1G52980	1496
AT1G52990	3
AT1G53000	277
AT1G53010	0
AT1G53020	0
AT1G53023	0
AT1G53025	115
AT1G53030	389
AT1G53035	83
AT1G53040	238
AT1G53050	668
AT1G53060	3
AT1G53070	18
AT1G53080	3
AT1G53090	460
AT1G53100	149
AT1G07853	0
AT1G53110	368
AT1G53120	301
AT1G53130	0
AT1G07857	0
AT1G07863	0
AT1G53140	8
AT1G53160	744
AT1G07867	0
AT1G53163	6
AT1G53165	1053
AT1G07873	0
AT1G53170	225
AT1G53180	14
AT1G53190	761
AT1G53200	258
AT1G53210	6239
AT1G53220	0
AT1G53230	24
AT1G53233	0
AT1G53240	2388
AT1G53250	49
AT1G53260	5
AT1G53265	0
AT1G53270	3
AT1G53280	974
AT1G53282	0
AT1G53285	0
AT1G53290	189
AT1G53300	516
AT1G53310	6043
AT1G53320	2085
AT1G53325	0
AT1G53330	173
AT1G53340	18
AT1G53345	33
AT1G53350	672
AT1G53360	0
AT1G53366	0
AT1G53370	0
AT1G53380	679
AT1G53390	1531
AT1G53400	560
AT1G07877	2
AT1G53410	20
AT1G53420	0
AT1G53430	3284
AT1G53440	2055
AT1G53450	509
AT1G53460	418
AT1G53470	13
AT1G07883	0
AT1G53480	0
AT1G07887	0
AT1G53490	11
AT1G53500	311
AT1G07893	0
AT1G53510	1564
AT1G53520	8
AT1G53530	138
AT1G53540	12
AT1G53541	0
AT1G07897	5
AT1G53542	0
AT1G07903	0
AT1G07907	0
AT1G53550	0
AT1G53560	741
AT1G53570	1467
AT1G53580	2328
AT1G53590	1148
AT1G53600	41
AT1G09605	0
AT1G09615	0
AT1G07913	0
AT1G53610	0
AT1G07917	0
AT1G53620	16
AT1G53625	591
AT1G53630	0
AT1G53633	25
AT1G07923	0
AT1G07927	0
AT1G53635	0
AT1G53640	3
AT1G53645	568
AT1G53650	183
AT1G53655	0
AT1G53660	2
AT1G53670	1385
AT1G53680	20
AT1G53683	0
AT1G53687	0
AT1G53690	10
AT1G53700	17
AT1G53705	0
AT1G53708	0
AT1G07933	0
AT1G53710	547
AT1G53720	365
AT1G53730	487
AT1G53750	4005
AT1G53760	288
AT1G53770	508
AT1G53780	2254
AT1G53790	60
AT1G53800	595
AT1G53801	0
AT1G53810	0
AT1G53815	0
AT1G53820	2
AT1G07937	0
AT1G53830	48
AT1G53840	1491
AT1G53850	975
AT1G53860	2
AT1G09635	0
AT1G53870	0
AT1G53875	0
AT1G53880	0
AT1G53885	1
AT1G53887	5
AT1G53890	0
AT1G53900	0
AT1G53903	0
AT1G53910	3655
AT1G53920	89
AT1G53930	0
AT1G53935	0
AT1G53940	0
AT1G53945	0
AT1G53950	0
AT1G53970	0
AT1G53980	0
AT1G53990	2
AT1G54000	17
AT1G54010	61
AT1G54020	6
AT1G54030	1163
AT1G54035	0
AT1G54040	354
AT1G54050	25
AT1G54060	877
AT1G54070	2
AT1G54080	2166
AT1G54090	1478
AT1G54095	0
AT1G54100	4418
AT1G54110	190
AT1G54115	861
AT1G54120	5
AT1G54130	4848
AT1G54140	185
AT1G54150	447
AT1G54160	87
AT1G07943	2
AT1G54170	1349
AT1G07947	0
AT1G54180	39
AT1G54200	44
AT1G54210	411
AT1G54215	9
AT1G54217	23
AT1G54220	383
AT1G54230	0
AT1G54240	0
AT1G54250	178
AT1G54260	207
AT1G54270	1967
AT1G07957	1
AT1G54280	2
AT1G54290	258
AT1G54300	0
AT1G54310	131
AT1G54320	2256
AT1G07963	6
AT1G54330	2
AT1G54340	1028
AT1G54350	1111
AT1G54355	6
AT1G54360	1441
AT1G54370	865
AT1G07967	1
AT1G54380	256
AT1G54385	2
AT1G54390	426
AT1G54400	0
AT1G54410	44207
AT1G54420	0
AT1G54430	0
AT1G07973	0
AT1G54440	464
AT1G54445	0
AT1G54450	19
AT1G54460	575
AT1G54470	0
AT1G54475	2
AT1G54490	2197
AT1G54500	2094
AT1G54510	179
AT1G54520	2886
AT1G54530	8
AT1G54540	3
AT1G54550	0
AT1G54560	0
AT1G54570	94
AT1G54575	1010
AT1G54580	982
AT1G54590	0
AT1G54600	0
AT1G54610	1453
AT1G54620	0
AT1G54630	1415
AT1G54640	0
AT1G54650	99
AT1G54660	13
AT1G07977	0
AT1G54670	0
AT1G54680	109
AT1G54690	148
AT1G07983	0
AT1G54700	0
AT1G54710	674
AT1G07987	0
AT1G54720	0
AT1G54730	445
AT1G54740	603
AT1G54750	0
AT1G54760	0
AT1G54770	273
AT1G54773	5
AT1G54775	0
AT1G54780	9090
AT1G07993	1
AT1G54790	8
AT1G07997	0
AT1G54820	556
AT1G54830	380
AT1G08003	0
AT1G54840	0
AT1G54850	229
AT1G54860	0
AT1G54870	0
AT1G54890	0
AT1G54905	0
AT1G54920	1904
AT1G54923	0
AT1G54926	1
AT1G54930	0
AT1G54940	0
AT1G08007	0
AT1G54950	0
AT1G08013	0
AT1G54955	0
AT1G54953	0
AT1G08017	0
AT1G08023	0
AT1G08027	0
AT1G54957	0
AT1G54960	31
AT1G54970	0
AT1G54980	0
AT1G54985	0
AT1G54990	774
AT1G55000	914
AT1G55010	1
AT1G09655	0
AT1G55020	374
AT1G55030	0
AT1G55035	0
AT1G55040	171
AT1G55050	61
AT1G55060	0
AT1G55070	0
AT1G55080	216
AT1G55090	1520
AT1G55100	0
AT1G55110	1724
AT1G55120	289
AT1G55130	223
AT1G55140	256
AT1G55150	607
AT1G55160	323
AT1G55152	0
AT1G55170	301
AT1G08033	0
AT1G55175	4
AT1G55180	164
AT1G08037	0
AT1G55190	0
AT1G55200	7
AT1G55205	25
AT1G55207	0
AT1G55210	741
AT1G55220	0
AT1G55221	0
AT1G55230	5
AT1G55240	0
AT1G55250	943
AT1G55260	126
AT1G55265	1
AT1G08043	0
AT1G55270	657
AT1G08047	4
AT1G08053	0
AT1G55280	244
AT1G55290	0
AT1G55300	160
AT1G55310	1302
AT1G55320	76
AT1G55325	1314
AT1G55330	0
AT1G55335	0
AT1G55340	383
AT1G55350	1494
AT1G55360	746
AT1G55365	0
AT1G55370	663
AT1G55380	18
AT1G55390	3
AT1G55400	0
AT1G55410	0
AT1G55420	13
AT1G55430	0
AT1G55440	0
AT1G55450	8589
AT1G55460	731
AT1G55470	0
AT1G55475	118
AT1G55480	2184
AT1G55490	2295
AT1G55500	868
AT1G55510	346
AT1G55520	542
AT1G55525	0
AT1G55530	1025
AT1G55535	194
AT1G55540	565
AT1G55546	0
AT1G08057	0
AT1G55550	171
AT1G55560	1
AT1G55570	0
AT1G55580	2
AT1G55590	893
AT1G55591	0
AT1G55600	0
AT1G55604	0
AT1G55610	189
AT1G55620	526
AT1G55625	0
AT1G55630	155
AT1G55640	0
AT1G55650	0
AT1G08063	0
AT1G55660	0
AT1G55670	7853
AT1G55673	0
AT1G55675	319
AT1G55680	2928
AT1G55690	143
AT1G55700	0
AT1G55710	0
AT1G55720	0
AT1G55730	551
AT1G55740	6
AT1G55750	376
AT1G55755	0
AT1G55760	132
AT1G55770	4
AT1G55775	56
AT1G55790	0
AT1G55800	9
AT1G55803	0
AT1G55805	242
AT1G55810	269
AT1G55820	220
AT1G55830	361
AT1G55840	1269
AT1G55850	5399
AT1G55860	3093
AT1G08073	0
AT1G55865	6
AT1G55870	140
AT1G55880	276
AT1G55890	423
AT1G55900	425
AT1G55910	688
AT1G55915	84
AT1G55917	0
AT1G55920	2264
AT1G55928	0
AT1G55930	401
AT1G55940	0
AT1G55945	0
AT1G55947	0
AT1G08077	0
AT1G55950	3
AT1G55960	1135
AT1G55964	3
AT1G55970	380
AT1G55980	43
AT1G55990	3
AT1G56000	142
AT1G56010	1585
AT1G08087	0
AT1G56020	88
AT1G56030	0
AT1G56040	0
AT1G56045	1099
AT1G56050	318
AT1G56060	121
AT1G56070	26407
AT1G56080	10
AT1G56085	0
AT1G56090	386
AT1G56100	0
AT1G56105	0
AT1G56110	1617
AT1G56120	2567
AT1G56130	85
AT1G56140	1517
AT1G56145	647
AT1G56150	576
AT1G56160	0
AT1G56165	19
AT1G56170	0
AT1G56180	370
AT1G56190	4554
AT1G56200	2559
AT1G56210	50
AT1G56220	12453
AT1G56225	0
AT1G56230	486
AT1G56233	0
AT1G08097	0
AT1G08093	0
AT1G08103	0
AT1G08107	0
AT1G08113	0
AT1G08117	0
AT1G08123	0
AT1G56240	3
AT1G56242	1
AT1G08127	0
AT1G56250	30
AT1G56260	72
AT1G56270	0
AT1G56280	15919
AT1G56290	362
AT1G56300	1476
AT1G56310	290
AT1G56320	6
AT1G56330	2203
AT1G56340	8739
AT1G56345	85
AT1G56350	140
AT1G56360	0
AT1G56380	0
AT1G56385	0
AT1G56390	0
AT1G56400	0
AT1G56410	0
AT1G56415	0
AT1G56418	0
AT1G56420	121
AT1G56423	486
AT1G56430	130
AT1G56440	608
AT1G56450	2198
AT1G56460	2465
AT1G56470	14
AT1G56480	0
AT1G56490	0
AT1G56500	3012
AT1G56510	2712
AT1G56520	1313
AT1G56530	0
AT1G56540	303
AT1G56550	247
AT1G56553	0
AT1G56555	2
AT1G56560	681
AT1G56570	74
AT1G56580	0
AT1G56590	561
AT1G56600	1010
AT1G56605	0
AT1G56610	455
AT1G56612	160
AT1G56620	0
AT1G56630	0
AT1G56640	0
AT1G56650	63
AT1G56660	380
AT1G56670	24
AT1G56675	0
AT1G56680	0
AT1G56690	52
AT1G56700	1688
AT1G56710	58
AT1G08133	0
AT1G08137	0
AT1G56720	165
AT1G08143	0
AT1G08147	0
AT1G56730	0
AT1G56740	0
AT1G56750	0
AT1G56760	0
AT1G56770	0
AT1G56780	0
AT1G56790	0
AT1G56800	0
AT1G56810	0
AT1G56820	0
AT1G56830	0
AT1G56840	0
AT1G56850	0
AT1G56860	0
AT1G56870	0
AT1G56880	0
AT1G56890	0
AT1G56900	0
AT1G56910	0
AT1G56920	0
AT1G56930	0
AT1G56940	0
AT1G56950	0
AT1G56960	0
AT1G56970	0
AT1G56980	0
AT1G56990	0
AT1G57000	0
AT1G57010	0
AT1G57020	0
AT1G57030	0
AT1G57040	0
AT1G57050	0
AT1G57060	0
AT1G57070	0
AT1G57080	0
AT1G57090	0
AT1G57100	0
AT1G57110	0
AT1G57120	0
AT1G57130	0
AT1G57140	0
AT1G57150	0
AT1G57160	0
AT1G57170	0
AT1G57180	0
AT1G57190	0
AT1G57200	0
AT1G57210	0
AT1G57220	0
AT1G57230	0
AT1G57240	0
AT1G57250	0
AT1G57260	0
AT1G57270	0
AT1G57280	0
AT1G57290	0
AT1G57300	0
AT1G57310	0
AT1G57320	0
AT1G57330	0
AT1G57340	0
AT1G57350	0
AT1G57360	0
AT1G57370	0
AT1G57380	0
AT1G57390	0
AT1G57400	0
AT1G57410	0
AT1G57420	0
AT1G57430	0
AT1G57440	0
AT1G57450	0
AT1G57460	0
AT1G57470	0
AT1G57480	0
AT1G57490	0
AT1G57500	0
AT1G57510	0
AT1G57520	0
AT1G57530	0
AT1G57540	183
AT1G57550	0
AT1G57560	25
AT1G08153	0
AT1G57565	0
AT1G57570	0
AT1G57580	0
AT1G57590	249
AT1G57600	375
AT1G57610	301
AT1G57613	0
AT1G57620	361
AT1G57630	590
AT1G57640	1
AT1G57650	25
AT1G57660	781
AT1G57670	4
AT1G08157	0
AT1G08163	0
AT1G57680	1176
AT1G57690	0
AT1G57700	167
AT1G08173	2
AT1G57720	6342
AT1G57730	0
AT1G57740	0
AT1G57750	0
AT1G57760	0
AT1G57765	324
AT1G57770	506
AT1G57775	0
AT1G57777	0
AT1G57780	0
AT1G57790	188
AT1G08177	0
AT1G57800	0
AT1G57810	0
AT1G57820	33
AT1G57830	0
AT1G08183	0
AT1G57835	0
AT1G57840	2
AT1G57850	5
AT1G57860	524
AT1G57870	1149
AT1G57906	0
AT1G57943	9
AT1G57980	308
AT1G57990	6147
AT1G58007	0
AT1G58010	0
AT1G58020	0
AT1G58025	501
AT1G58030	2379
AT1G08187	0
AT1G58037	0
AT1G08193	0
AT1G58040	0
AT1G58050	0
AT1G58055	0
AT1G58060	765
AT1G58070	63
AT1G58080	2155
AT1G58090	0
AT1G58100	764
AT1G58110	1065
AT1G58120	0
AT1G58130	4
AT1G58140	0
AT1G58150	24
AT1G08197	2
AT1G58160	9
AT1G58170	1
AT1G58180	2569
AT1G58190	935
AT1G58200	2280
AT1G58210	323
AT1G58215	5
AT1G58220	276
AT1G58223	0
AT1G58225	416
AT1G58230	1340
AT1G58235	494
AT1G08207	0
AT1G58242	0
AT1G58245	0
AT1G58248	0
AT1G58250	1616
AT1G58260	0
AT1G58265	0
AT1G58270	99
AT1G09685	1
AT1G08213	0
AT1G08217	0
AT1G08227	0
AT1G08223	0
AT1G58280	148
AT1G58290	9928
AT1G58300	94
AT1G58310	0
AT1G58320	0
AT1G58330	0
AT1G08237	0
AT1G58340	33
AT1G58350	496
AT1G58360	1951
AT1G58370	146
AT1G58380	286
AT1G58390	12
AT1G58400	18
AT1G58410	21
AT1G09695	6
AT1G58420	186
AT1G08247	0
AT1G58430	0
AT1G58440	490
AT1G58450	0
AT1G58460	0
AT1G58470	96
AT1G58520	334
AT1G58525	0
AT1G09705	1
AT1G58590	126
AT1G58602	12055
AT1G58561	454
AT1G58643	0
AT1G58684	0
AT1G58725	0
AT1G58766	0
