Geneid	Samtools sort on data 92
AT1G66180	533
AT1G66190	348
AT1G66200	14645
AT1G66210	0
AT1G66220	0
AT1G08817	0
AT1G66230	199
AT1G66235	0
AT1G66240	6016
AT1G09785	0
AT1G66245	0
AT1G66250	287
AT1G66260	2487
AT1G66270	0
AT1G66280	177
AT1G08823	0
AT1G08827	0
AT1G66290	0
AT1G66300	3
AT1G09805	1
AT1G08833	0
AT1G66310	0
AT1G66320	0
AT1G66330	2346
AT1G66340	1231
AT1G66345	124
AT1G08843	0
AT1G66350	406
AT1G66360	0
AT1G66370	15
AT1G66380	22
AT1G66390	14
AT1G66400	25
AT1G66410	5778
AT1G66420	0
AT1G66430	274
AT1G66440	0
AT1G66450	2
AT1G66465	377
AT1G66460	5
AT1G66470	0
AT1G66480	59
AT1G66490	0
AT1G66500	174
AT1G66510	174
AT1G66520	97
AT1G66530	529
AT1G66534	0
AT1G66540	242
AT1G66550	124
AT1G66560	36
AT1G66570	32
AT1G66580	5175
AT1G66590	145
AT1G66600	474
AT1G66610	10
AT1G66620	33
AT1G66630	0
AT1G66640	0
AT1G66650	23
AT1G66660	240
AT1G66670	2982
AT1G66680	939
AT1G66690	18
AT1G66700	36
AT1G66710	0
AT1G66720	0
AT1G66725	645
AT1G66730	357
AT1G66740	299
AT1G66750	293
AT1G66760	347
AT1G66770	1
AT1G66780	24
AT1G08847	9
AT1G66783	0
AT1G66795	0
AT1G66800	0
AT1G66810	22
AT1G66820	0
AT1G66830	54
AT1G66840	286
AT1G66850	0
AT1G66852	0
AT1G66855	0
AT1G66860	9
AT1G66870	12
AT1G08853	0
AT1G66880	6043
AT1G08857	42
AT1G66890	278
AT1G66900	1004
AT1G66910	540
AT1G08863	0
AT1G66920	852
AT1G08867	0
AT1G66930	2
AT1G66940	173
AT1G66950	0
AT1G66960	779
AT1G66970	20172
AT1G66980	4559
AT1G66990	16
AT1G67000	757
AT1G67010	0
AT1G67020	2
AT1G67025	0
AT1G67030	1
AT1G08877	0
AT1G67035	4
AT1G67040	17
AT1G08883	0
AT1G08887	0
AT1G67050	272
AT1G08893	0
AT1G08897	0
AT1G67060	662
AT1G67070	727
AT1G67080	1147
AT1G67090	267307
AT1G67100	0
AT1G67105	10
AT1G67110	3
AT1G67120	1784
AT1G67130	0
AT1G67140	1307
AT1G08903	0
AT1G67148	6
AT1G67150	0
AT1G67160	0
AT1G67170	329
AT1G67180	5
AT1G67190	567
AT1G67195	706
AT1G08907	0
AT1G67200	0
AT1G67210	132
AT1G08913	0
AT1G67220	4
AT1G67230	1889
AT1G67238	1
AT1G67240	0
AT1G67235	0
AT1G67250	586
AT1G67260	1
AT1G08917	0
AT1G08923	0
AT1G67265	194
AT1G67270	1
AT1G67280	9246
AT1G67290	3
AT1G67300	1117
AT1G67310	1781
AT1G67320	167
AT1G67325	1242
AT1G67330	0
AT1G67328	0
AT1G08927	0
AT1G08933	0
AT1G67340	199
AT1G67350	1762
AT1G67360	1138
AT1G67365	107
AT1G67370	2
AT1G67390	0
AT1G67400	22
AT1G67410	249
AT1G67420	205
AT1G67430	4108
AT1G08937	8
AT1G67440	600
AT1G67450	0
AT1G67455	0
AT1G67460	10
AT1G67470	241
AT1G67480	1392
AT1G67481	0
AT1G08943	2
AT1G67490	689
AT1G67500	391
AT1G67510	232
AT1G67520	221
AT1G67530	739
AT1G67540	12
AT1G67550	1457
AT1G67560	2018
AT1G67570	58
AT1G67580	2456
AT1G67590	106
AT1G67600	23
AT1G08947	0
AT1G67610	0
AT1G67620	338
AT1G67623	1
AT1G67626	1
AT1G67630	136
AT1G67635	73
AT1G67640	0
AT1G67645	0
AT1G67650	183
AT1G67660	534
AT1G67670	0
AT1G67680	1245
AT1G67690	78
AT1G67700	3923
AT1G67710	38
AT1G08953	0
AT1G67720	512
AT1G67730	830
AT1G67740	42373
AT1G67750	68
AT1G67760	0
AT1G67770	0
AT1G67775	0
AT1G67780	4
AT1G67785	1592
AT1G67792	29
AT1G67790	0
AT1G67800	1733
AT1G08957	1
AT1G67810	1371
AT1G67820	61
AT1G67830	116
AT1G67840	2074
AT1G67850	1180
AT1G67855	1
AT1G67856	3
AT1G67860	3368
AT1G67865	41648
AT1G67870	28985
AT1G67880	304
AT1G67890	715
AT1G67900	1915
AT1G67910	55
AT1G67920	154
AT1G67930	590
AT1G67940	446
AT1G67950	218
AT1G08963	0
AT1G67960	682
AT1G67970	1139
AT1G67980	106
AT1G67990	0
AT1G68000	727
AT1G68010	15252
AT1G68020	982
AT1G68030	8
AT1G68040	0
AT1G68050	59
AT1G68060	613
AT1G68070	548
AT1G68080	75
AT1G68090	2
AT1G68100	1131
AT1G68110	366
AT1G68120	6
AT1G68130	214
AT1G08967	0
AT1G68140	2754
AT1G68150	1
AT1G68160	267
AT1G68170	0
AT1G68180	0
AT1G68185	82
AT1G68190	417
AT1G68200	145
AT1G68210	0
AT1G68220	117
AT1G68230	72
AT1G68238	25
AT1G68240	0
AT1G68250	11
AT1G68260	164
AT1G68270	0
AT1G68280	0
AT1G68285	0
AT1G08973	17
AT1G68290	3
AT1G68300	1384
AT1G68310	485
AT1G68320	0
AT1G68325	0
AT1G68330	8
AT1G08977	0
AT1G68340	151
AT1G68350	2
AT1G08983	0
AT1G68360	0
AT1G68370	1698
AT1G68380	3
AT1G68390	52
AT1G68400	77
AT1G08987	0
AT1G68410	804
AT1G68420	0
AT1G68430	4
AT1G68440	2122
AT1G68450	1
AT1G68460	0
AT1G68470	116
AT1G68480	0
AT1G68490	1193
AT1G68500	23
AT1G68510	1
AT1G68520	5612
AT1G68526	3
AT1G68530	7077
AT1G68540	127
AT1G68550	149
AT1G68560	3648
AT1G08993	0
AT1G68570	796
AT1G68568	0
AT1G08997	0
AT1G68580	928
AT1G68585	288
AT1G68590	3000
AT1G68600	6260
AT1G68610	3
AT1G68620	1868
AT1G68630	9
AT1G68640	0
AT1G09003	0
AT1G68650	660
AT1G68660	1842
AT1G68670	1653
AT1G68680	233
AT1G09007	0
AT1G68690	266
AT1G68700	4
AT1G68710	2025
AT1G68720	1538
AT1G68723	1
AT1G68725	26
AT1G68730	359
AT1G68735	3
AT1G68740	542
AT1G68750	0
AT1G68760	141
AT1G68770	0
AT1G68765	14
AT1G68780	29
AT1G68790	1424
AT1G68795	0
AT1G09825	0
AT1G68800	7
AT1G09013	0
AT1G68810	109
AT1G68820	772
AT1G68825	0
AT1G68830	5777
AT1G68840	1847
AT1G68845	0
AT1G68850	0
AT1G68860	0
AT1G68862	23
AT1G68870	7
AT1G68872	28
AT1G68875	0
AT1G68877	0
AT1G09017	0
AT1G68880	0
AT1G68890	648
AT1G68905	3
AT1G68907	0
AT1G68910	1042
AT1G68920	641
AT1G68930	49
AT1G09023	1
AT1G68940	0
AT1G68935	0
AT1G68937	0
AT1G68945	135
AT1G09027	0
AT1G68950	0
AT1G68960	0
AT1G68970	0
AT1G68980	351
AT1G68990	925
AT1G69000	0
AT1G69010	543
AT1G69020	108
AT1G69030	191
AT1G09033	0
AT1G09037	0
AT1G69040	319
AT1G69050	55
AT1G69060	592
AT1G69070	658
AT1G69080	36
AT1G69085	1
AT1G69090	0
AT1G69100	0
AT1G69110	0
AT1G69120	0
AT1G69130	0
AT1G69140	0
AT1G69150	1
AT1G09043	0
AT1G09047	0
AT1G69160	577
AT1G69170	274
AT1G69180	0
AT1G69190	0
AT1G69200	511
AT1G69210	69
AT1G69220	1125
AT1G69230	16
AT1G69240	0
AT1G69250	833
AT1G69252	1174
AT1G69260	212
AT1G69270	153
AT1G09053	0
AT1G69280	37
AT1G69290	85
AT1G69300	0
AT1G69295	1238
AT1G69310	363
AT1G69320	3
AT1G69325	10
AT1G69330	229
AT1G69340	1458
AT1G69350	37
AT1G69360	3524
AT1G69370	1622
AT1G69380	191
AT1G69390	2042
AT1G69400	15
AT1G69410	4934
AT1G69420	437
AT1G69430	9
AT1G69440	733
AT1G69450	1541
AT1G09057	0
AT1G69460	2265
AT1G69470	0
AT1G69480	343
AT1G69485	17
AT1G69490	1281
AT1G69500	0
AT1G69510	4648
AT1G69520	183
AT1G69523	106
AT1G69526	27
AT1G09063	0
AT1G69530	2001
AT1G69540	18
AT1G69550	1294
AT1G09067	0
AT1G69543	0
AT1G09835	6
AT1G69560	0
AT1G69570	70
AT1G69572	0
AT1G69580	54
AT1G69587	162
AT1G69588	0
AT1G69590	0
AT1G69600	19
AT1G09073	0
AT1G09077	0
AT1G69610	911
AT1G69620	2883
AT1G09083	6
AT1G09087	5
AT1G69630	7
AT1G69640	1487
AT1G69650	0
AT1G69660	2
AT1G09093	0
AT1G69670	747
AT1G69680	172
AT1G09097	0
AT1G09845	0
AT1G09103	0
AT1G69690	342
AT1G69700	102
AT1G69710	5
AT1G69720	1525
AT1G69730	3299
AT1G69740	3570
AT1G69750	187
AT1G69760	1014
AT1G69770	159
AT1G69780	337
AT1G69790	258
AT1G69792	0
AT1G09107	0
AT1G09113	0
AT1G69795	0
AT1G69797	0
AT1G69800	255
AT1G69810	72
AT1G09117	0
AT1G69818	0
AT1G69820	0
AT1G69825	0
AT1G69828	10
AT1G69830	3844
AT1G69840	5686
AT1G69850	1568
AT1G09123	0
AT1G69860	0
AT1G69870	7754
AT1G69880	87
AT1G69890	570
AT1G69900	133
AT1G69910	239
AT1G69920	21
AT1G69930	1937
AT1G69935	802
AT1G69940	0
AT1G69950	171
AT1G69960	1000
AT1G69970	258
AT1G09127	0
AT1G69980	544
AT1G69981	0
AT1G69990	0
AT1G70000	598
AT1G70010	0
AT1G70020	35
AT1G70030	5
AT1G70040	0
AT1G70050	0
AT1G09133	0
AT1G70060	1781
AT1G70070	1473
AT1G70080	0
AT1G70090	320
AT1G70100	311
AT1G70110	0
AT1G70120	0
AT1G70130	0
AT1G70140	247
AT1G70150	278
AT1G70160	5732
AT1G70170	23
AT1G70175	0
AT1G09137	0
AT1G70180	983
AT1G70185	1
AT1G70190	574
AT1G70200	866
AT1G09143	0
AT1G70210	135
AT1G70209	0
AT1G09147	0
AT1G09153	0
AT1G70220	3
AT1G70230	1060
AT1G70250	814
AT1G70260	8
AT1G70270	2
AT1G70280	339
AT1G70290	10241
AT1G70300	710
AT1G70310	1543
AT1G09163	1
AT1G70320	6302
AT1G70330	633
AT1G70335	0
AT1G70340	37
AT1G09167	0
AT1G70350	118
AT1G70360	90
AT1G70370	1912
AT1G70380	0
AT1G70390	0
AT1G70400	0
AT1G70410	1112
AT1G70420	473
AT1G09173	0
AT1G09177	0
AT1G09183	0
AT1G70430	10
AT1G70440	4
AT1G70450	0
AT1G70460	1
AT1G70470	2
AT1G70475	0
AT1G70480	1439
AT1G70490	3938
AT1G70500	53
AT1G09187	0
AT1G70505	138
AT1G70510	0
AT1G70518	329
AT1G70520	1779
AT1G70530	1869
AT1G70540	0
AT1G70550	106
AT1G70560	80
AT1G09855	9
AT1G70570	1322
AT1G70580	3616
AT1G70581	11
AT1G70590	977
AT1G70600	2081
AT1G70610	1030
AT1G70620	2553
AT1G70630	108
AT1G70640	7
AT1G70645	0
AT1G70650	40
AT1G70660	146
AT1G70670	340
AT1G70680	1
AT1G70690	3866
AT1G70700	36106
AT1G70710	68
AT1G70720	0
AT1G70730	2343
AT1G70740	442
AT1G70750	515
AT1G09193	1
AT1G70760	0
AT1G70770	3295
AT1G70780	3894
AT1G09197	0
AT1G70790	475
AT1G70800	135
AT1G70810	3968
AT1G70820	11873
AT1G70830	2317
AT1G70840	0
AT1G70850	1
AT1G70860	0
AT1G70870	0
AT1G70880	7
AT1G70885	13
AT1G70890	1036
AT1G70895	13
AT1G70900	1417
AT1G70910	1
AT1G70920	32
AT1G70940	1817
AT1G70944	0
AT1G70949	0
AT1G70950	3
AT1G70960	0
AT1G70970	0
AT1G09203	3
AT1G70980	1489
AT1G70985	19
AT1G70990	4
AT1G71000	1
AT1G09207	0
AT1G09213	0
AT1G71002	0
AT1G71010	1932
AT1G71015	22
AT1G71020	472
AT1G09217	2
AT1G71030	5995
AT1G71040	7772
AT1G71050	86
AT1G71060	74
AT1G71070	509
AT1G71080	3286
AT1G71090	1344
AT1G71100	2608
AT1G71110	234
AT1G71120	3
AT1G71130	392
AT1G71140	288
AT1G71150	2
AT1G71160	0
AT1G71170	899
AT1G71180	380
AT1G71190	477
AT1G71200	0
AT1G71210	803
AT1G71220	4959
AT1G71230	124
AT1G71235	0
AT1G71240	1069
AT1G71250	0
AT1G71260	464
AT1G09223	0
AT1G71270	1230
AT1G71280	3
AT1G71290	0
AT1G09227	0
AT1G71300	0
AT1G71310	230
AT1G09233	0
AT1G71320	0
AT1G71330	43
AT1G71340	528
AT1G71350	641
AT1G71360	225
AT1G09237	0
AT1G71370	0
AT1G71380	3
AT1G09243	0
AT1G71390	186
AT1G71400	64
AT1G71410	3203
AT1G71420	25
AT1G09247	0
AT1G71430	147
AT1G71440	415
AT1G71450	0
AT1G71460	192
AT1G71470	0
AT1G71480	198
AT1G09253	0
AT1G71490	23
AT1G09257	0
AT1G71500	5006
AT1G71520	7
AT1G71528	3
AT1G71530	0
AT1G71680	0
AT1G71690	1
AT1G71691	0
AT1G71692	2
AT1G71695	1407
AT1G71696	345
AT1G71697	886
AT1G71700	0
AT1G71710	641
AT1G09263	0
AT1G71720	475
AT1G71730	1016
AT1G71740	0
AT1G71750	197
AT1G71760	3
AT1G71770	1
AT1G71780	373
AT1G71790	168
AT1G71800	725
AT1G71810	563
AT1G71820	2433
AT1G71828	0
AT1G71830	23
AT1G71840	1564
AT1G71850	297
AT1G71860	1699
AT1G71865	270
AT1G09267	1
AT1G71866	0
AT1G71870	43
AT1G09273	1
AT1G71880	3945
AT1G71890	20
AT1G71900	534
AT1G71910	128
AT1G71920	0
AT1G09277	0
AT1G09283	0
AT1G71930	22
AT1G71940	298
AT1G71950	927
AT1G09287	2
AT1G71960	610
AT1G09293	0
AT1G71970	818
AT1G71980	1376
AT1G71990	102
AT1G72000	47
AT1G72010	1451
AT1G72020	3000
AT1G72030	783
AT1G72040	1676
AT1G72050	650
AT1G72060	10
AT1G72070	10
AT1G09297	5
AT1G72080	3
AT1G09303	0
AT1G72090	673
AT1G72100	0
AT1G72110	0
AT1G72120	2418
AT1G72125	10
AT1G72130	942
AT1G72131	0
AT1G72140	3
AT1G72141	0
AT1G72150	16418
AT1G72160	3347
AT1G72170	265
AT1G72175	415
AT1G72180	6527
AT1G72190	190
AT1G72200	22
AT1G72210	47
AT1G72220	41
AT1G72230	17
AT1G72240	61
AT1G72250	32
AT1G72260	1
AT1G72270	0
AT1G72275	73
AT1G72280	364
AT1G72290	0
AT1G72300	737
AT1G72310	171
AT1G72320	919
AT1G72330	957
AT1G72340	610
AT1G72350	0
AT1G72360	62
AT1G72370	5373
AT1G72390	1465
AT1G72410	1504
AT1G72416	160
AT1G72420	209
AT1G72430	912
AT1G72440	1266
AT1G72450	10342
AT1G09307	0
AT1G72460	0
AT1G72470	247
AT1G72480	743
AT1G72490	6
AT1G72500	949
AT1G72510	2882
AT1G09313	0
AT1G72520	3353
AT1G72530	74
AT1G09317	0
AT1G72540	312
AT1G72545	0
AT1G72550	1395
AT1G72560	638
AT1G09323	0
AT1G72570	0
AT1G72580	0
AT1G72590	0
AT1G72600	7
AT1G09327	0
AT1G72610	33
AT1G72620	0
AT1G72630	215
AT1G72640	669
AT1G72645	130
AT1G09333	0
AT1G72650	843
AT1G72660	15
AT1G72670	19
AT1G72680	3267
AT1G72690	130
AT1G09337	0
AT1G72700	3528
AT1G72710	4761
AT1G72720	6
AT1G72730	129
AT1G72740	709
AT1G72750	1862
AT1G72755	0
AT1G72760	21
AT1G72770	2404
AT1G72780	0
AT1G72790	598
AT1G72800	160
AT1G72810	311
AT1G72820	455
AT1G72830	157
AT1G72840	343
AT1G72850	26
AT1G72852	33
AT1G72855	0
AT1G72860	3
AT1G72870	46
AT1G72880	569
AT1G72890	2391
AT1G72900	3748
AT1G72910	2501
AT1G09343	0
AT1G72920	1037
AT1G72930	8433
AT1G09353	1
AT1G72940	3088
AT1G09357	0
AT1G72950	89
AT1G72960	6
AT1G72970	49
AT1G72980	0
AT1G72990	285
AT1G73000	0
AT1G73010	51
AT1G73020	206
AT1G73030	1891
AT1G09363	4
AT1G73040	397
AT1G73050	0
AT1G73060	1958
AT1G73065	0
AT1G73066	15
AT1G73080	1182
AT1G73090	146
AT1G73100	464
AT1G09367	3
AT1G73110	429
AT1G73120	1
AT1G73130	380
AT1G73140	10
AT1G73150	376
AT1G73160	0
AT1G73165	0
AT1G73170	1596
AT1G73175	0
AT1G73177	43
AT1G73180	844
AT1G73190	0
AT1G73200	1324
AT1G73210	225
AT1G09373	0
AT1G73220	2
AT1G73230	2252
AT1G73240	375
AT1G73250	422
AT1G73260	183
AT1G73270	5
AT1G73280	0
AT1G73290	1
AT1G73300	0
AT1G73310	156
AT1G73320	109
AT1G73325	908
AT1G73330	59
AT1G73340	3
AT1G73350	333
AT1G09377	0
AT1G73360	26
AT1G73370	87
AT1G73380	456
AT1G73390	2047
AT1G73400	147
AT1G73410	1
AT1G73430	1048
AT1G73440	87
AT1G09383	0
AT1G73445	18
AT1G73450	394
AT1G73460	1063
AT1G73470	1282
AT1G73480	3965
AT1G73490	934
AT1G73500	4052
AT1G09387	0
AT1G73510	5
AT1G73530	1042
AT1G73540	675
AT1G73550	1
AT1G73560	0
AT1G73570	110
AT1G73580	2
AT1G09393	0
AT1G09397	0
AT1G73590	72
AT1G73600	6488
AT1G73603	1
AT1G73607	0
AT1G73610	0
AT1G73620	3
AT1G73630	319
AT1G73640	11
AT1G73650	1913
AT1G73655	2581
AT1G73660	1936
AT1G73670	1414
AT1G73680	986
AT1G09865	0
AT1G73687	0
AT1G73690	52
AT1G73700	26
AT1G09407	0
AT1G73710	1238
AT1G73720	760
AT1G73730	718
AT1G73740	572
AT1G73750	1885
AT1G73760	777
AT1G73770	91
AT1G73780	1
AT1G73790	2
AT1G73805	6820
AT1G73810	444
AT1G73820	306
AT1G73830	8
AT1G09417	0
AT1G73840	1188
AT1G73850	86
AT1G73860	9
AT1G73870	1645
AT1G73875	345
AT1G73880	144
AT1G73885	5651
AT1G73890	45
AT1G73900	0
AT1G73910	0
AT1G73920	1665
AT1G73930	527
AT1G73940	309
AT1G73950	379
AT1G73960	1260
AT1G73965	6
AT1G73970	443
AT1G73980	1599
AT1G73990	1400
AT1G74000	7
AT1G74010	70
AT1G74020	396
AT1G74030	82
AT1G74035	0
AT1G74040	943
AT1G74045	0
AT1G74050	3111
AT1G74060	3053
AT1G74055	0
AT1G74070	728
AT1G74080	46
AT1G74088	135
AT1G74090	3294
AT1G74100	16017
AT1G74110	0
AT1G74120	182
AT1G74130	0
AT1G74140	86
AT1G74150	16
AT1G74160	591
AT1G74170	410
AT1G74180	120
AT1G09423	0
AT1G74190	1
AT1G74200	120
AT1G74205	0
AT1G09427	3
AT1G74210	1726
AT1G74220	3
AT1G74230	3169
AT1G74240	193
AT1G74250	1642
AT1G74260	3413
AT1G74270	1517
AT1G74280	315
AT1G74290	125
AT1G74300	406
AT1G09433	0
AT1G74310	352
AT1G74320	460
AT1G74330	386
AT1G74340	729
AT1G74350	115
AT1G74360	1556
AT1G09437	3
AT1G74370	133
AT1G09443	0
AT1G74380	1086
AT1G74385	0
AT1G74390	80
AT1G74400	8
AT1G74410	336
AT1G09447	6
AT1G09453	0
AT1G74420	9
AT1G74430	795
AT1G09457	1
AT1G74440	992
AT1G09463	1
AT1G74450	590
AT1G74453	16
AT1G74456	24
AT1G09467	35
AT1G74457	0
AT1G74458	122
AT1G09473	0
AT1G74460	0
AT1G74470	41364
AT1G74480	0
AT1G74490	0
AT1G74500	0
AT1G74510	525
AT1G74520	751
AT1G74530	545
AT1G09477	0
AT1G74545	7
AT1G74540	0
AT1G74550	3
AT1G09487	0
AT1G74560	2074
AT1G74570	0
AT1G74580	124
AT1G74590	286
AT1G74600	202
AT1G74610	0
AT1G74620	0
AT1G74630	21
AT1G74640	3237
AT1G74650	19
AT1G09493	0
AT1G74660	6
AT1G09497	0
AT1G74670	106
AT1G74675	0
AT1G09507	0
AT1G09503	0
AT1G74680	931
AT1G74690	1297
AT1G74700	106
AT1G74710	9593
AT1G74720	717
AT1G74730	1773
AT1G09513	2
AT1G74740	267
AT1G74750	249
AT1G74770	9
AT1G74780	159
AT1G74790	270
AT1G74800	262
AT1G74810	75
AT1G74820	0
AT1G74830	0
AT1G74840	1099
AT1G74850	943
AT1G74860	239
AT1G74870	33
AT1G74875	43
AT1G74880	3280
AT1G74890	5
AT1G74900	40
AT1G09517	2
AT1G74910	1735
AT1G74920	7358
AT1G74930	552
AT1G74929	0
AT1G74940	742
AT1G74950	5433
AT1G74960	2883
AT1G74970	3308
AT1G74990	0
AT1G75000	152
AT1G75010	672
AT1G75020	525
AT1G75030	12
AT1G75040	7279
AT1G75050	3
AT1G75060	12
AT1G75070	0
AT1G75080	677
AT1G09523	0
AT1G75090	19
AT1G09527	0
AT1G75100	2544
AT1G75110	29
AT1G75120	37
AT1G75125	17
AT1G75130	1793
AT1G75140	815
AT1G75150	39
AT1G75160	0
AT1G09533	12
AT1G75163	6
AT1G75166	6
AT1G75170	541
AT1G09537	2
AT1G75180	621
AT1G09543	21
AT1G75190	192
AT1G75200	1445
AT1G75210	1417
AT1G75220	6076
AT1G75230	619
AT1G75240	24
AT1G75250	30
AT1G75260	13
AT1G75261	1
AT1G75270	587
AT1G75280	2024
AT1G75290	76
AT1G75295	20
AT1G75300	16
AT1G75310	424
AT1G75330	2590
AT1G75335	49
AT1G75340	543
AT1G75350	3160
AT1G75360	49
AT1G75370	3294
AT1G75380	28416
AT1G09547	0
AT1G75390	34
AT1G75394	0
AT1G75400	1124
AT1G75410	6152
AT1G75420	494
AT1G75430	0
AT1G75440	213
AT1G09553	0
AT1G75450	289
AT1G09557	0
AT1G75460	10309
AT1G75470	1
AT1G75480	3
AT1G75490	224
AT1G75500	3188
AT1G09567	0
AT1G09563	0
AT1G75510	1471
AT1G75520	1
AT1G09875	0
AT1G75530	0
AT1G75540	1211
AT1G75550	35
AT1G75560	859
AT1G75570	0
AT1G75580	110
AT1G75590	1
AT1G75600	0
AT1G75610	0
AT1G75620	8
AT1G75630	1923
AT1G75640	5
AT1G75650	0
AT1G75660	4404
AT1G75670	205
AT1G75680	1156
AT1G09573	0
AT1G75690	3276
AT1G75700	13
AT1G75710	157
AT1G75717	0
AT1G75720	12
AT1G75730	377
AT1G75740	0
AT1G75750	2690
AT1G75760	344
AT1G75770	90
AT1G75780	6
AT1G75785	0
AT1G75790	0
AT1G75800	3615
AT1G75810	189
AT1G75820	1128
AT1G09577	0
AT1G09583	0
AT1G75830	0
AT1G75840	479
AT1G75850	1496
AT1G75860	707
AT1G75870	0
AT1G09587	0
AT1G75880	55
AT1G75890	0
AT1G75891	0
AT1G09593	0
AT1G09597	0
AT1G75900	198
AT1G75910	0
AT1G09603	0
AT1G75920	0
AT1G75930	0
AT1G75940	0
AT1G75945	202
AT1G75950	5287
AT1G75960	387
AT1G75970	0
AT1G75980	200
AT1G75990	1086
AT1G76000	0
AT1G76010	6276
AT1G76020	1174
AT1G76030	5737
AT1G76040	2079
AT1G76050	677
AT1G76060	315
AT1G76065	80
AT1G76062	0
AT1G76070	1100
AT1G76080	10683
AT1G76090	1408
AT1G76100	5907
AT1G76110	1289
AT1G76120	167
AT1G76130	2117
AT1G09607	1
AT1G76135	0
AT1G76140	1954
AT1G76150	2584
AT1G76160	2199
AT1G76170	122
AT1G76180	7181
AT1G76185	244
AT1G76190	25
AT1G76200	2210
AT1G76210	10
AT1G76220	1
AT1G76230	0
AT1G09613	0
AT1G76240	894
AT1G76250	21
AT1G76260	95
AT1G76270	222
AT1G76280	287
AT1G76290	0
AT1G76300	680
AT1G76310	8
AT1G76320	582
AT1G76330	0
AT1G76340	217
AT1G76350	612
AT1G09617	0
AT1G76360	1380
AT1G09623	0
AT1G76370	1
AT1G76380	312
AT1G76390	435
AT1G09627	0
AT1G76400	978
AT1G76405	161
AT1G76410	80
AT1G76420	0
AT1G76430	0
AT1G76440	123
AT1G76450	1932
AT1G76460	933
AT1G76465	0
AT1G76470	35
AT1G76480	8
AT1G76490	12629
AT1G76500	1
AT1G76510	412
AT1G76520	4756
AT1G76530	1
AT1G76540	50
AT1G76550	372
AT1G76560	675
AT1G76570	349
AT1G76580	1446
AT1G09633	0
AT1G76590	2154
AT1G76600	809
AT1G76610	11
AT1G76620	197
AT1G76630	700
AT1G76640	55
AT1G76650	551
AT1G76660	563
AT1G76670	1713
AT1G09885	0
AT1G76680	1539
AT1G76690	84
AT1G76700	587
AT1G09637	0
AT1G09647	13
AT1G76705	38
AT1G09905	10
AT1G76710	358
AT1G76720	124
AT1G09653	0
AT1G76728	0
AT1G76730	1871
AT1G76740	14
AT1G76750	0
AT1G09657	0
AT1G76760	22
AT1G09663	0
AT1G09667	0
AT1G76770	1
AT1G76780	36
AT1G09673	0
AT1G76790	3333
AT1G76800	195
AT1G76810	4232
AT1G76820	65
AT1G76830	0
AT1G76840	0
AT1G76850	2329
AT1G09677	0
AT1G76860	889
AT1G76870	39
AT1G76878	2
AT1G76880	0
AT1G76890	1044
AT1G76892	0
AT1G76900	970
AT1G09683	0
AT1G76910	0
AT1G76911	0
AT1G09915	78
AT1G09687	0
AT1G09693	0
AT1G76920	982
AT1G76930	5311
AT1G76940	570
AT1G76950	795
AT1G76952	0
AT1G76954	1
AT1G76955	392
AT1G76960	6464
AT1G76965	1
AT1G76970	1087
AT1G76980	439
AT1G09697	0
AT1G76990	3919
AT1G09925	238
AT1G76994	7
AT1G77000	424
AT1G77010	29
AT1G77020	55
AT1G77040	0
AT1G77030	1041
AT1G77060	666
AT1G77080	683
AT1G77090	1238
AT1G77093	0
AT1G09703	0
AT1G77095	0
AT1G77100	0
AT1G77110	28
AT1G77120	125
AT1G77122	424
AT1G09713	0
AT1G77130	1873
AT1G77131	18
AT1G77138	0
AT1G77140	664
AT1G77145	65
AT1G77150	3
AT1G77160	0
AT1G77170	102
AT1G77180	5160
AT1G77190	0
AT1G77200	3
AT1G77210	342
AT1G77220	634
AT1G77230	128
AT1G77235	2
AT1G77240	0
AT1G77250	245
AT1G77260	1921
AT1G77270	18
AT1G77280	503
AT1G77290	114
AT1G77300	1948
AT1G77310	105
AT1G77320	139
AT1G77330	16
AT1G77340	1
AT1G77350	366
AT1G77360	116
AT1G77370	4160
AT1G77380	124
AT1G09717	0
AT1G09723	0
AT1G09727	0
AT1G77390	28
AT1G77400	74
AT1G77405	21
AT1G77410	37
AT1G77420	2333
AT1G77440	982
AT1G09733	0
AT1G77450	715
AT1G77460	368
AT1G77470	440
AT1G77480	503
AT1G77490	2019
AT1G77500	1204
AT1G77510	5146
AT1G77520	17
AT1G77525	0
AT1G77530	8
AT1G77540	499
AT1G77550	360
AT1G77560	0
AT1G77570	53
AT1G77580	78
AT1G77590	773
AT1G77600	677
AT1G77610	938
AT1G77620	316
AT1G09737	0
AT1G77630	117
AT1G77640	5
AT1G77650	0
AT1G77655	0
AT1G77660	559
AT1G77670	688
AT1G77680	1007
AT1G77682	0
AT1G09743	0
AT1G09747	0
AT1G77690	66
AT1G77700	26
AT1G77710	2932
AT1G09945	1
AT1G09753	0
AT1G77720	57
AT1G77730	0
AT1G77740	1533
AT1G77750	239
AT1G77760	9607
AT1G09955	0
AT1G77765	25
AT1G77770	747
AT1G77780	0
AT1G77790	0
AT1G77800	2563
AT1G09757	0
AT1G77810	598
AT1G77815	0
AT1G77820	0
AT1G77830	0
AT1G77840	1669
AT1G77850	458
AT1G77855	9
AT1G09763	0
AT1G77860	10
AT1G77870	11
AT1G77880	14
AT1G77885	679
AT1G77890	479
AT1G77910	0
AT1G09767	0
AT1G77920	1142
